id,verifiable,label,claim,evidence
135624,VERIFIABLE,SUPPORTS,Hayden Panettiere is a person.,"[[[158230, 172858, 'Hayden_Panettiere', 0]], [[158230, 172859, 'Hayden_Panettiere', 5]], [[158230, 172860, 'Hayden_Panettiere', 1]], [[158230, 172861, 'Hayden_Panettiere', 7]]]"
200739,VERIFIABLE,SUPPORTS,A Song of Ice and Fire is by George Raymond Richard Martin.,"[[[236189, 238719, 'A_Song_of_Ice_and_Fire', 0], [236189, 238719, 'George_R._R._Martin', 3]]]"
218784,VERIFIABLE,SUPPORTS,Oh Yeon-seo worked in a group.,"[[[260103, 258570, 'Oh_Yeon-seo', 0]]]"
17506,VERIFIABLE,SUPPORTS,Mango is the national fruit of the Philippines.,"[[[32966, 40063, 'Mango', 7]]]"
158375,VERIFIABLE,REFUTES,"George Best has been described as ""the worst player to ever pull on the green shirt of Wales.""","[[[182651, 194842, 'George_Best', 2]]]"
173560,VERIFIABLE,REFUTES,Bring It On (film) had zero involvement from Jesse Bradford.,"[[[200534, 210029, 'Bring_It_On_-LRB-film-RRB-', 1]]]"
120515,VERIFIABLE,SUPPORTS,Roald Dahl writes books.,"[[[283171, 277253, 'Roald_Dahl', 0]], [[285740, 279357, 'Roald_Dahl', 0]], [[285740, 279358, 'Roald_Dahl', 1]], [[285747, 279379, 'Roald_Dahl', 0]], [[285747, 279380, 'Roald_Dahl', 1]], [[285747, 279381, 'Roald_Dahl', 11]], [[285747, 279382, 'Roald_Dahl', 12]], [[285747, 279383, 'Roald_Dahl', 7]], [[285751, 279386, 'Roald_Dahl', 0]], [[285751, 279387, 'Roald_Dahl', 5]], [[285751, 279388, 'Roald_Dahl', 12]], [[285751, 279389, 'Roald_Dahl', 13]], [[285751, 279390, 'Roald_Dahl', 14]], [[331707, 318196, 'Roald_Dahl', 0]]]"
77425,VERIFIABLE,SUPPORTS,Hypothyroidism can cause mood changes.,"[[[95992, 109062, 'Hypothyroidism', 1]]]"
180085,VERIFIABLE,REFUTES,Jon Watts has only ever been a plumber.,"[[[209049, 216949, 'Jon_Watts', 0]]]"
205933,VERIFIABLE,REFUTES,Cosmopolitan as of 2011 only contains content which includes articles on dogs.,"[[[243370, 244594, 'Cosmopolitan_-LRB-magazine-RRB-', 2]]]"
109774,VERIFIABLE,SUPPORTS,"By area, Nepal is the ninety-third largest country on Earth.","[[[128798, 143469, 'Nepal', 7]]]"
42766,VERIFIABLE,REFUTES,Wentworth premiered on Broadway.,"[[[59065, 69398, 'Wentworth_-LRB-TV_series-RRB-', 1]]]"
78916,VERIFIABLE,SUPPORTS,The Fujitsu iPAD was introduced by Fujitsu in 2002.,"[[[95864, 108925, 'Fujitsu_iPAD', 0]]]"
27505,VERIFIABLE,SUPPORTS,Cage Warriors is an MMA promotion that held its first event in London.,"[[[43635, 52273, 'Cage_Warriors', 1]]]"
102894,VERIFIABLE,SUPPORTS,American Horror Story: Hotel is a season of an FX romance serialized radio series.,"[[[120951, 135256, 'American_Horror_Story-COLON-_Hotel', 0]]]"
210141,VERIFIABLE,SUPPORTS,Lonesome Dove (miniseries) was nominated for eighteen Emmys in 1989 and won seven.,"[[[248929, 248966, 'Lonesome_Dove_-LRB-miniseries-RRB-', 10]]]"
185469,VERIFIABLE,SUPPORTS,Denial was released in Europe.,"[[[216171, 222877, 'Denial_-LRB-2016_film-RRB-', 6], [216171, 222877, 'United_Kingdom', 0]]]"
194647,VERIFIABLE,SUPPORTS,Avatar: The Last Airbender's antagonist is Aang.,"[[[227997, 232313, 'Avatar-COLON-_The_Last_Airbender', 6]]]"
134796,VERIFIABLE,REFUTES,Apple was not founded in 1976.,"[[[157360, 171929, 'Apple_Inc.', 6]]]"
56283,VERIFIABLE,SUPPORTS,Conquest of the Planet of the Apes is genre fiction.,"[[[72643, 83685, 'Conquest_of_the_Planet_of_the_Apes', 0], [72643, 83685, 'Science_fiction_film', 0]]]"
80327,VERIFIABLE,REFUTES,Grace Kelly did not work with Alfred Hitchcock.,"[[[97319, 110499, 'Grace_Kelly', 6], [97319, 110499, 'Rear_Window', 0]]]"
111244,VERIFIABLE,SUPPORTS,Bill Clinton served a term in office.,"[[[130634, 145409, 'Bill_Clinton', 0]], [[130634, 145410, 'Bill_Clinton', 1]], [[130634, 145411, 'Bill_Clinton', 2]], [[130634, 145412, 'Bill_Clinton', 9]], [[130634, 145413, 'Bill_Clinton', 12]], [[130634, 145414, 'Bill_Clinton', 13]], [[130634, 145415, 'Bill_Clinton', 16]], [[130634, 145416, 'Bill_Clinton', 21]], [[130634, 145417, 'Bill_Clinton', 28]], [[130634, 145418, 'Bill_Clinton', 31], [130634, 145418, 'My_Life_-LRB-Bill_Clinton_autobiography-RRB-', 0]], [[130634, 145419, 'Bill_Clinton', 30], [130634, 145419, 'Clinton_Foundation', 1]]]"
113548,VERIFIABLE,SUPPORTS,There is an actor name Peter Davison.,"[[[133203, 148063, 'Peter_Davison', 0]], [[133204, 148064, 'Peter_Davison', 0]], [[133205, 148065, 'Peter_Davison', 0]], [[133206, 148066, 'Peter_Davison', 0]], [[133207, 148067, 'Peter_Davison', 0]], [[133208, 148068, 'Peter_Davison', 0]], [[133209, 148069, 'Peter_Davison', 0]], [[133210, 148070, 'Peter_Davison', 0]], [[133211, 148071, 'Peter_Davison', 0]], [[133212, 148072, 'Peter_Davison', 0]], [[133214, 148074, 'Peter_Davison', 0]], [[133215, 148075, 'Peter_Davison', 0]], [[133216, 148076, 'Peter_Davison', 0]]]"
162961,VERIFIABLE,SUPPORTS,Troy Baker was the rhythm guitarist for Tripp Fontaine.,"[[[187511, 199130, 'Troy_Baker', 5]]]"
57,VERIFIABLE,SUPPORTS,Sons of Anarchy premiered on FX.,"[[[15293, 19067, 'Sons_of_Anarchy', 6]]]"
121073,VERIFIABLE,SUPPORTS,Sarah Palin ran for presidency alongside a senator from Arizona.,"[[[142169, 157392, 'Sarah_Palin', 1]]]"
190435,VERIFIABLE,SUPPORTS,"In 1937, William Hanna worked.","[[[222556, 227842, 'William_Hanna', 5]]]"
83259,VERIFIABLE,REFUTES,Taylor Kitsch only worked on the 2012 film Savages.,"[[[100312, 113571, 'Taylor_Kitsch', 1]], [[100312, 113572, 'Taylor_Kitsch', 4]]]"
166107,VERIFIABLE,SUPPORTS,"Rescue Me ended on September 7, 2011.","[[[191003, 201939, 'Rescue_Me_-LRB-U.S._TV_series-RRB-', 0]]]"
63298,VERIFIABLE,REFUTES,"In Azerbaijan, according to polls, 53% of the population state that religion has importance in their lives.","[[[79715, 91455, 'Azerbaijan', 25]]]"
122729,VERIFIABLE,SUPPORTS,Payton Manning signed with the Broncos following his release from the Colts in 2012.,"[[[144104, 159162, 'Peyton_Manning', 11], [144104, 159162, 'Peyton_Manning', 12]]]"
149965,VERIFIABLE,SUPPORTS,Christopher Lee portrayed Francisco Scaramanga in the film The Man with the Golden Gun.,"[[[173784, 186975, 'Christopher_Lee', 2]]]"
58460,VERIFIABLE,REFUTES,The Muppet Christmas Carol is a television show.,"[[[74819, 86045, 'The_Muppet_Christmas_Carol', 0]]]"
141637,VERIFIABLE,REFUTES,Superior Donuts is a noir film.,"[[[164684, 178899, 'Superior_Donuts_-LRB-TV_series-RRB-', 0], [164684, 178899, 'Sitcom', 0]], [[164685, 178900, 'Superior_Donuts_-LRB-TV_series-RRB-', 0]]]"
188949,VERIFIABLE,REFUTES,Usain Bolt is incapable of competing in sports.,"[[[220612, 226434, 'Usain_Bolt', 1], [220612, 226434, '100_metres', 0], [220612, 226434, '200_metres', 0]], [[220612, 226435, 'Usain_Bolt', 2], [220612, 226435, '100_metres', 0], [220612, 226435, '4×100_metres_relay_at_the_World_Championships_in_Athletics', 0]], [[220612, 226436, 'Usain_Bolt', 7]], [[220612, 226437, 'Usain_Bolt', 9]], [[220612, 226438, 'Usain_Bolt', 12]], [[220612, 226439, 'Usain_Bolt', 13]], [[220612, 226440, 'Usain_Bolt', 23]]]"
112400,VERIFIABLE,SUPPORTS,Mark Zuckerberg was named Person of the Year by Time magazine in May 2010.,"[[[282019, 276288, 'Mark_Zuckerberg', 16]], [[282026, 276294, 'Mark_Zuckerberg', 16]], [[282028, 276296, 'Mark_Zuckerberg', 16]]]"
141628,VERIFIABLE,SUPPORTS,Lana Del Rey's music has been regarded for its penchant for ideas of tragic romance.,"[[[291777, 284674, 'Lana_Del_Rey', 1]], [[338404, 323588, 'Lana_Del_Rey', 1]]]"
20649,VERIFIABLE,SUPPORTS,Dirt was produced by ABC studios.,"[[[36436, 44028, 'Dirt_-LRB-TV_series-RRB-', 9]]]"
67173,VERIFIABLE,SUPPORTS,Beauty and the Beast was directed by Bill Condon in 2017.,"[[[83770, 95771, 'Beauty_and_the_Beast_-LRB-2017_film-RRB-', 0]]]"
27703,VERIFIABLE,SUPPORTS,Peyton Manning is the son of an NFL quarterback.,"[[[43838, 52468, 'Peyton_Manning', 3]]]"
205869,VERIFIABLE,SUPPORTS,Song Sung Blue is a work of music.,"[[[243292, 244529, 'Song_Sung_Blue', 0]], [[243292, 244530, 'Song_Sung_Blue', 1], [243292, 244530, 'Moods_-LRB-Neil_Diamond_album-RRB-', 1]], [[243292, 244531, 'Song_Sung_Blue', 7]], [[243292, 244532, 'Song_Sung_Blue', 6]], [[243292, 244533, 'Song_Sung_Blue', 5], [243292, 244533, 'Top_40', 0]], [[243292, 244534, 'Song_Sung_Blue', 11]]]"
62142,VERIFIABLE,SUPPORTS,Purple Haze was released as a single for a record.,"[[[78603, 90157, 'Purple_Haze', 0]]]"
214424,VERIFIABLE,REFUTES,Bruce Lee was only a professional martial artist and unable to act.,"[[[254567, 254205, 'Bruce_Lee', 0], [254567, 254205, 'Actor', 0]]]"
50092,VERIFIABLE,SUPPORTS,Land Rover makes the Range Rover Evoque.,"[[[66412, 77252, 'Land_Rover', 5]], [[66415, 77254, 'Land_Rover', 5]]]"
142616,VERIFIABLE,SUPPORTS,Gilmore Girls is a show.,"[[[165677, 179698, 'Gilmore_Girls', 6]]]"
49273,VERIFIABLE,SUPPORTS,2001: A Space Odyssey was distributed by Metro-Goldwyn-Mayer and gained much fame.,"[[[65595, 76468, '2001-COLON-_A_Space_Odyssey_-LRB-film-RRB-', 9]], [[65606, 76480, '2001-COLON-_A_Space_Odyssey_-LRB-film-RRB-', 9], [65606, 76480, '2001-COLON-_A_Space_Odyssey_-LRB-film-RRB-', 20], [65606, 76480, '2001-COLON-_A_Space_Odyssey_-LRB-film-RRB-', 14], [65606, 76480, '2001-COLON-_A_Space_Odyssey_-LRB-film-RRB-', 22], [65606, 76480, '2001-COLON-_A_Space_Odyssey_-LRB-film-RRB-', 19]]]"
111281,VERIFIABLE,SUPPORTS,Eva Longoria is a performer.,"[[[130668, 145461, 'Eva_Longoria', 0]], [[130668, 145462, 'Eva_Longoria', 1]], [[130668, 145464, 'Eva_Longoria', 2]], [[130668, 145465, 'Eva_Longoria', 3]], [[130668, 145466, 'Eva_Longoria', 4]], [[130668, 145467, 'Eva_Longoria', 7]]]"
4321,VERIFIABLE,SUPPORTS,Texas Longhorns men's basketball took part in the NCAA Final Four three times total.,"[[[11357, 14298, ""Texas_Longhorns_men's_basketball"", 9]]]"
81827,VERIFIABLE,REFUTES,Ajay Devgn is an actor in the Canadian film industry.,"[[[98877, 111963, 'Ajay_Devgn', 0]]]"
170714,VERIFIABLE,SUPPORTS,Diana is a solo album by Diana Ross.,"[[[196965, 207035, 'Diana_-LRB-album-RRB-', 0]]]"
228274,VERIFIABLE,SUPPORTS,The Silence of the Lambs was a film.,"[[[273825, 269172, 'The_Silence_of_the_Lambs_-LRB-film-RRB-', 0]]]"
102592,VERIFIABLE,REFUTES,Megan Fox ended her acting career in 2001.,"[[[120448, 134663, 'Megan_Fox', 2]], [[120448, 134664, 'Megan_Fox', 3]], [[120448, 134665, 'Megan_Fox', 4]], [[120448, 134666, 'Megan_Fox', 5]]]"
206796,VERIFIABLE,REFUTES,Nick Nolte turned down the role he was offered in Tropic Thunder.,"[[[244526, 245523, 'Nick_Nolte', 5], [244526, 245523, 'Nick_Nolte', 3], [244526, 245523, 'Nick_Nolte', 4]]]"
166699,VERIFIABLE,SUPPORTS,Ryuk (Death Note) is from a manga series that later became an anime.,"[[[191753, 202552, 'Ryuk_-LRB-Death_Note-RRB-', 0], [191753, 202552, 'Death_Note', 7]], [[191753, 202553, 'Ryuk_-LRB-Death_Note-RRB-', 5]], [[191760, 202557, 'Ryuk_-LRB-Death_Note-RRB-', 5]], [[191760, 202558, 'Ryuk_-LRB-Death_Note-RRB-', 0]]]"
15872,VERIFIABLE,SUPPORTS,Lee Min-ho won Best New Actor award.,"[[[31286, 38006, 'Lee_Min-ho_-LRB-actor,_born_1987-RRB-', 2]]]"
18453,VERIFIABLE,SUPPORTS,Leslie Howard was a producer.,"[[[34035, 41278, 'Leslie_Howard_-LRB-actor-RRB-', 0]]]"
132701,VERIFIABLE,SUPPORTS,New York City features Columbia University.,"[[[287290, 280749, 'New_York_City', 33]], [[289293, 282379, 'New_York_City', 33]], [[289294, 282380, 'New_York_City', 33]], [[335531, 321318, 'New_York_City', 33]], [[335853, 321594, 'New_York_City', 33]], [[335857, 321595, 'New_York_City', 33]]]"
6763,VERIFIABLE,SUPPORTS,John Wayne Gacy Jr. was a serial killer.,"[[[23691, 29289, 'John_Wayne_Gacy', 0]]]"
104785,VERIFIABLE,REFUTES,It was announced that Black Panther would be developed by Marvel Studios in 1928.,"[[[279339, 273968, 'Black_Panther_-LRB-film-RRB-', 7]], [[281093, 275477, 'Black_Panther_-LRB-film-RRB-', 7]], [[281093, 275478, 'Black_Panther_-LRB-film-RRB-', 8]], [[283172, 277254, 'Black_Panther_-LRB-film-RRB-', 7]], [[283181, 277262, 'Black_Panther_-LRB-film-RRB-', 7]], [[327601, 314821, 'Black_Panther_-LRB-film-RRB-', 7]]]"
83556,VERIFIABLE,SUPPORTS,Joseph Stalin's birth took place before 1917.,"[[[100606, 113901, 'Joseph_Stalin', 0]]]"
98301,VERIFIABLE,SUPPORTS,Heather Watson's competitor for the WTA singles title was Chang Kai-Chen.,"[[[115938, 129812, 'Heather_Watson', 7]], [[115940, 129814, 'Heather_Watson', 7]]]"
209730,VERIFIABLE,SUPPORTS,Friends with Benefits features actors.,"[[[248370, 248545, 'Friends_with_Benefits_-LRB-film-RRB-', 1], [248370, 248545, 'Bryan_Greenberg', 0], [248370, 248545, 'Patricia_Clarkson', 0]]]"
28225,VERIFIABLE,REFUTES,The Sopranos had seven seasons.,"[[[44455, 53116, 'The_Sopranos', 7]]]"
26237,VERIFIABLE,SUPPORTS,England became the first industrialized nation.,"[[[42281, 50882, 'England', 10]]]"
175063,VERIFIABLE,REFUTES,Anna Paquin was unable to perform the role of Flora McGrath.,"[[[202481, 211732, 'Anna_Paquin', 2]]]"
170920,VERIFIABLE,REFUTES,The Matrix Revolutions was directed by Steven Spielberg.,"[[[197210, 207280, 'The_Matrix_Revolutions', 0]]]"
77343,VERIFIABLE,SUPPORTS,Bob Kane and Jerry Robinson claim responsibility for the Joker's design.,"[[[94263, 107261, 'Joker_-LRB-character-RRB-', 1]]]"
116589,VERIFIABLE,REFUTES,Robert Wagner wrote his autobiography by himself.,"[[[33481, 40638, 'Robert_Wagner', 7]]]"
64342,VERIFIABLE,SUPPORTS,Angelina Jolie was in Salt.,"[[[80782, 92619, 'Angelina_Jolie', 8]]]"
166193,VERIFIABLE,REFUTES,Dangerous Liaisons is exclusively a drama film.,"[[[191112, 202033, 'Dangerous_Liaisons', 0]]]"
128217,VERIFIABLE,SUPPORTS,Michael Jackson was acquitted of allegations.,"[[[150216, 165146, 'Michael_Jackson', 27]]]"
192352,VERIFIABLE,REFUTES,Courtney Love refused to appear in Man on the Moon (1999).,"[[[225000, 229733, 'Courtney_Love', 14]]]"
67461,VERIFIABLE,REFUTES,Taiwan did not change from a one-party military dictatorship to a multi-party democracy in the 1980s and early 1990s.,"[[[84031, 96151, 'Taiwan', 17]]]"
224094,VERIFIABLE,SUPPORTS,Battle Studies World Tour was a tour by a singer from the United States.,"[[[266969, 263788, 'Battle_Studies_World_Tour', 0], [266969, 263788, 'John_Mayer', 0], [266969, 263788, 'John_Mayer', 1], [266969, 263788, 'Connecticut', 0]]]"
138297,VERIFIABLE,SUPPORTS,There is a film called The Breakfast Club.,"[[[161105, 175591, 'The_Breakfast_Club', 0]]]"
198480,VERIFIABLE,REFUTES,Stephen Rider turned down the opportunity to work in the series Lucky 7.,"[[[233351, 236304, 'Stephen_Rider', 0]]]"
44509,VERIFIABLE,SUPPORTS,Sade is a female artist famous for her music and acting.,"[[[60884, 71338, 'Sade_-LRB-singer-RRB-', 0]]]"
204479,VERIFIABLE,SUPPORTS,Dangerous Beauty was directed by someone.,"[[[241444, 242976, 'Dangerous_Beauty', 0], [241444, 242976, 'Marshall_Herskovitz', 0]]]"
79097,VERIFIABLE,SUPPORTS,October was the month in which Edgar Allan Poe died.,"[[[96038, 109089, 'Edgar_Allan_Poe', 0]]]"
74594,VERIFIABLE,SUPPORTS,Roger Penrose was a co-recipient of the 1988 Wolf Prize for physics along with Stephen Hawking.,"[[[91372, 104092, 'Roger_Penrose', 5]]]"
81438,VERIFIABLE,REFUTES,Muhammad did not migrate from Mecca to Medina.,"[[[98483, 111577, 'Muhammad', 21]]]"
464,VERIFIABLE,SUPPORTS,Anne Hathaway had a role.,"[[[15895, 19752, 'Anne_Hathaway', 1]], [[15895, 19753, 'Anne_Hathaway', 2]], [[15895, 19754, 'Anne_Hathaway', 3]], [[15895, 19755, 'Anne_Hathaway', 7]], [[15895, 19756, 'Anne_Hathaway', 8]], [[15895, 19757, 'Anne_Hathaway', 9]], [[15895, 19758, 'Anne_Hathaway', 13]], [[15895, 19759, 'Anne_Hathaway', 14]], [[15895, 19760, 'Anne_Hathaway', 15]]]"
111681,VERIFIABLE,SUPPORTS,Margot Kidder appeared on the children's television series R.L. Stine's The Haunting Hour.,"[[[131116, 145883, 'Margot_Kidder', 11]]]"
30979,VERIFIABLE,SUPPORTS,Elephants have been featured in places.,"[[[47133, 56231, 'Elephant', 33]]]"
164598,VERIFIABLE,REFUTES,Three Men and a Baby is a baby food store.,"[[[189300, 200584, 'Three_Men_and_a_Baby', 0]]]"
89292,VERIFIABLE,SUPPORTS,Tyra Banks was the first African American woman in the centerfold of GQ.,"[[[106516, 119930, 'Tyra_Banks', 1]], [[106517, 119931, 'Tyra_Banks', 1]]]"
113021,VERIFIABLE,SUPPORTS,Lydia Hearst is a lifestyle blogger and model.,"[[[132574, 147485, 'Lydia_Hearst', 0]], [[132576, 147487, 'Lydia_Hearst', 0]]]"
116074,VERIFIABLE,SUPPORTS,KJ Apa was cast as a character in Riverdale in 2016.,"[[[136347, 151152, 'KJ_Apa', 2]]]"
127513,VERIFIABLE,REFUTES,Canada is an island.,"[[[149433, 164391, 'Canada', 2]]]"
80656,VERIFIABLE,SUPPORTS,Napoleon's campaigns are studied at schools.,"[[[97649, 110800, 'Napoleon', 4]]]"
211906,VERIFIABLE,REFUTES,A loss of supply only has nothing to do with prime ministers.,"[[[251138, 251076, 'Loss_of_supply', 7]]]"
117579,VERIFIABLE,REFUTES,Ringo Starr has been featured in textbooks.,"[[[139961, 154978, 'Ringo_Starr', 17]], [[139962, 154979, 'Ringo_Starr', 17]]]"
9700,VERIFIABLE,SUPPORTS,Ivan Lendl has finished four years ranked as the world's top tennis player.,"[[[24523, 30303, 'Ivan_Lendl', 17]]]"
5226,VERIFIABLE,SUPPORTS,Indonesia's wilderness supports a variety of life.,"[[[21614, 26572, 'Indonesia', 12], [21614, 26572, 'Biodiversity', 0]]]"
54132,VERIFIABLE,SUPPORTS,Joan Collins was in Sunburn.,"[[[168175, 181931, 'Sunburn_-LRB-film-RRB-', 2]], [[170374, 183934, 'Sunburn_-LRB-film-RRB-', 2]], [[172181, 185566, 'Sunburn_-LRB-film-RRB-', 2]], [[312471, 302266, 'Sunburn_-LRB-film-RRB-', 2]], [[312474, 302269, 'Sunburn_-LRB-film-RRB-', 2]]]"
7920,VERIFIABLE,SUPPORTS,The Belko Experiment is an American horror film.,"[[[12951, 16182, 'The_Belko_Experiment', 0]]]"
225509,VERIFIABLE,SUPPORTS,The 84th Academy Awards' winners included Beginners.,"[[[268732, 265217, '84th_Academy_Awards', 13]]]"
126642,VERIFIABLE,SUPPORTS,Michael Keaton was nominated for an Academy Award for Best Actor.,"[[[286506, 279952, 'Michael_Keaton', 8]], [[288693, 281925, 'Michael_Keaton', 8]], [[333404, 319635, 'Michael_Keaton', 8]], [[333405, 319636, 'Michael_Keaton', 8]], [[333411, 319655, 'Michael_Keaton', 8]]]"
117550,VERIFIABLE,SUPPORTS,Newcastle United F.C. is well-known around the world.,"[[[137921, 152905, 'Newcastle_United_F.C.', 18]], [[137921, 152906, 'Newcastle_United_F.C.', 19]]]"
65365,VERIFIABLE,REFUTES,Randy Orton has been unable to move his entire life.,"[[[81862, 93636, 'Randy_Orton', 1]], [[81862, 93637, 'Randy_Orton', 5]], [[81862, 93638, 'Randy_Orton', 4]], [[81862, 93639, 'Randy_Orton', 7]], [[81862, 93640, 'Randy_Orton', 6]], [[81862, 93641, 'Randy_Orton', 0]], [[81862, 93642, 'Randy_Orton', 8]], [[81862, 93643, 'Randy_Orton', 11]], [[81862, 93644, 'Randy_Orton', 12]], [[81862, 93645, 'Randy_Orton', 13]], [[81862, 93646, 'Randy_Orton', 15]], [[81862, 93647, 'Randy_Orton', 17]], [[81862, 93648, 'Randy_Orton', 19]], [[81862, 93649, 'Randy_Orton', 21]], [[81862, 93650, 'Randy_Orton', 24]], [[81862, 93651, 'Randy_Orton', 25]]]"
85720,VERIFIABLE,SUPPORTS,Adderall contains a levoamphetamine component along with a dextroamphetamine component.,"[[[26910, 33044, 'Adderall', 3]]]"
1318,VERIFIABLE,SUPPORTS,Novak Djokovic was born in 1987.,"[[[16962, 21013, 'Novak_Djokovic', 0]]]"
218857,VERIFIABLE,SUPPORTS,The life of the writer of Thirteen is the basis for the story.,"[[[260190, 258637, 'Thirteen_-LRB-2003_film-RRB-', 0]], [[260190, 258638, 'Thirteen_-LRB-2003_film-RRB-', 1]]]"
204213,VERIFIABLE,SUPPORTS,Gwen Stefani's band released an album in 1995.,"[[[241101, 242644, 'Gwen_Stefani', 1]]]"
27424,VERIFIABLE,SUPPORTS,Spain is in Europe.,"[[[74271, 85494, 'Spain', 0]], [[74271, 85495, 'Spain', 2]], [[74271, 85496, 'Spain', 5]], [[74271, 85497, 'Spain', 6]], [[79284, 90959, 'Spain', 0]], [[79284, 90960, 'Spain', 2]], [[79284, 90961, 'Spain', 5]], [[79284, 90962, 'Spain', 6]], [[81790, 93564, 'Spain', 0]], [[81790, 93565, 'Spain', 5]], [[305916, 296688, 'Spain', 0]], [[305917, 296689, 'Spain', 0]]]"
162085,VERIFIABLE,SUPPORTS,War of the Worlds is a film that is categorized as science fiction.,"[[[186602, 198399, 'War_of_the_Worlds_-LRB-2005_film-RRB-', 0]]]"
138175,VERIFIABLE,SUPPORTS,Mark Hamill is an American writer.,"[[[160963, 175419, 'Mark_Hamill', 0]]]"
32278,VERIFIABLE,REFUTES,Thor: The Dark World was released in October 2013 in the United States.,"[[[48392, 57724, 'Thor-COLON-_The_Dark_World', 16]], [[48400, 57732, 'Thor-COLON-_The_Dark_World', 16]]]"
177289,VERIFIABLE,SUPPORTS,Felicity Jones was in a work directed by James Marsh.,"[[[205475, 214054, 'Felicity_Jones', 10], [205475, 214054, 'The_Theory_of_Everything_-LRB-2014_film-RRB-', 0]]]"
41919,VERIFIABLE,REFUTES,O. J. Simpson died before football was invented.,"[[[58203, 68426, 'O._J._Simpson', 3]], [[58203, 68427, 'O._J._Simpson', 0]], [[58203, 68428, 'O._J._Simpson', 4]], [[58203, 68429, 'O._J._Simpson', 5]], [[58203, 68430, 'O._J._Simpson', 6]], [[58203, 68431, 'O._J._Simpson', 9]], [[58203, 68432, 'O._J._Simpson', 10]]]"
217865,VERIFIABLE,SUPPORTS,Ryan Phillippe and Reese Witherspoon married each other.,"[[[258983, 257657, 'Ryan_Phillippe', 7]]]"
184651,VERIFIABLE,SUPPORTS,Augusto Pinochet died in 2006.,"[[[215111, 222033, 'Augusto_Pinochet', 0]], [[215111, 222034, 'Augusto_Pinochet', 27]]]"
10936,VERIFIABLE,REFUTES,My Sweet Lord is by The Temptations.,"[[[26130, 32144, 'My_Sweet_Lord', 0]]]"
155549,VERIFIABLE,SUPPORTS,Michael Keaton will play the role of a supervillain.,"[[[179616, 192182, 'Michael_Keaton', 5]]]"
57108,VERIFIABLE,SUPPORTS,Moana is a work in the medium of animation.,"[[[25035, 30905, 'Moana_-LRB-2016_film-RRB-', 0]], [[25035, 30906, 'Moana_-LRB-2016_film-RRB-', 1]], [[25035, 30907, 'Moana_-LRB-2016_film-RRB-', 2], [25035, 30907, 'John_Musker', 0]], [[25035, 30908, 'Moana_-LRB-2016_film-RRB-', 10]], [[25035, 30909, 'Moana_-LRB-2016_film-RRB-', 12]], [[25035, 30910, 'Moana_-LRB-2016_film-RRB-', 13]], [[211831, 219461, 'Moana_-LRB-2016_film-RRB-', 0]], [[211831, 219462, 'Moana_-LRB-2016_film-RRB-', 1]], [[211831, 219463, 'Moana_-LRB-2016_film-RRB-', 12], [211831, 219463, 'Walt_Disney_Animation_Studios', 0]], [[211831, 219464, 'Moana_-LRB-2016_film-RRB-', 13]], [[299829, 291190, 'Moana_-LRB-2016_film-RRB-', 0]]]"
